adv,1,912.95,269.36,23.61
adv,5,909.69,249.16,21.84
adv,10,909.05,236.42,20.72
ori,1,25.87,45.38,3.98
ori,5,86.86,76.31,6.69
ori,10,123.33,89.75,7.87
