adv,1,49.0,50.86,4.46
adv,5,148.11,71.66,6.28
adv,10,193.34,88.51,7.76
ori,1,2.12,18.98,1.66
ori,5,45.73,32.63,2.86
ori,10,88.44,35.9,3.15
